step,train_loss
1,2.8803553581237793
2,1.8296749591827393
3,1.7811269760131836
4,1.68937349319458
5,1.6679446697235107
6,1.6472762823104858
7,1.5854086875915527
8,1.5526179075241089
9,1.5440468788146973
10,1.543811559677124
11,1.5446765422821045
12,1.4648517370224
13,1.4552767276763916
14,1.4547672271728516
15,1.4359195232391357
16,1.4240673780441284
17,1.3972008228302002
18,1.391031265258789
19,1.3612985610961914
20,1.3544282913208008
21,1.3130381107330322
22,1.3096214532852173
23,1.3049449920654297
24,1.2920939922332764
25,1.259210467338562
26,1.2444813251495361
27,1.2303204536437988
28,1.20280921459198
29,1.1906030178070068
30,1.1195285320281982
31,1.1100915670394897
32,1.082565188407898
33,1.0524083375930786
34,1.01153564453125
35,0.9540677070617676
36,0.9462013840675354
37,0.8539837002754211
38,0.7771987318992615
39,0.7228116989135742
40,0.6616862416267395
41,0.6053837537765503
42,0.6562471985816956
43,0.5584273338317871
44,0.4471895694732666
45,0.39784756302833557
46,0.343729704618454
47,0.3289335072040558
48,0.31525295972824097
49,0.27717283368110657
50,0.3431565463542938
51,0.44049760699272156
52,0.24588191509246826
53,0.35797005891799927
54,0.24229608476161957
55,0.22822296619415283
56,0.34609881043434143
57,0.20568960905075073
58,0.24317413568496704
59,0.26813820004463196
60,0.27289295196533203
61,0.19620122015476227
62,0.5415334105491638
63,0.19161462783813477
64,0.18864184617996216
65,0.43720245361328125
66,0.19821369647979736
67,0.24749162793159485
68,0.3781968355178833
69,0.18912053108215332
70,0.165012389421463
71,0.14890626072883606
72,0.24958647787570953
73,0.3986702859401703
74,0.39613980054855347
75,0.24046513438224792
76,0.3190402388572693
77,0.17672348022460938
78,0.25919878482818604
79,0.285154789686203
80,0.16281254589557648
81,0.15953215956687927
82,0.20146247744560242
83,0.26182079315185547
84,0.11665976792573929
85,0.15081188082695007
86,0.13901367783546448
87,0.1100260317325592
88,0.1406046599149704
89,0.16664212942123413
90,0.11169316619634628
91,0.16198144853115082
92,0.10092657059431076
93,0.14653323590755463
94,0.14195255935192108
95,0.21846775710582733
96,0.2100929319858551
97,0.12096595019102097
98,0.1293218433856964
99,0.14636008441448212
100,0.10911603271961212
101,0.08373618125915527
102,0.24940988421440125
103,0.14755871891975403
104,0.11091239750385284
105,0.12239984422922134
106,0.15256649255752563
107,0.09234663099050522
108,0.10373533517122269
109,0.22630661725997925
110,0.24870343506336212
111,0.11713342368602753
112,0.11406164616346359
113,0.1586829274892807
114,0.08674587309360504
115,0.09063556790351868
116,0.12526166439056396
117,0.09086276590824127
118,0.07667937874794006
119,0.07545085996389389
120,0.1582430750131607
121,0.08124680072069168
122,0.13699793815612793
123,0.09954355657100677
124,0.08497311919927597
125,0.08671596646308899
126,0.07294493913650513
127,0.13940110802650452
128,0.07969124615192413
129,0.06304405629634857
130,0.23729804158210754
131,0.06627947837114334
132,0.1561020463705063
133,0.10271524637937546
134,0.20412984490394592
135,0.09398733079433441
136,0.08368148654699326
137,0.1225007101893425
138,0.16829873621463776
139,0.46421176195144653
140,0.17687150835990906
141,0.10143483430147171
142,0.19517074525356293
143,0.1000855565071106
144,0.16566333174705505
145,0.07734180986881256
146,0.17891812324523926
147,0.14188885688781738
148,0.10942703485488892
149,0.11513931304216385
150,0.11074424535036087
151,0.14225171506404877
152,0.0764528214931488
153,0.08686937391757965
154,0.06871054321527481
155,0.09814053773880005
156,0.2019343376159668
157,0.19701188802719116
158,0.10307249426841736
159,0.08575447648763657
160,0.1555381864309311
161,0.10862643271684647
162,0.07549726963043213
163,0.08671492338180542
164,0.09686832875013351
165,0.18253770470619202
166,0.10997986793518066
167,0.10126808285713196
168,0.07888434082269669
169,0.26610472798347473
170,0.10468001663684845
171,0.06260064244270325
172,0.07941021025180817
173,0.10499633103609085
174,0.16170930862426758
175,0.11532042175531387
176,0.11887136846780777
177,0.07187605649232864
178,0.07412217557430267
179,0.09783485531806946
180,0.11953860521316528
181,0.07217501103878021
182,0.12206421792507172
183,0.16307953000068665
184,0.08611811697483063
185,0.08525920659303665
186,0.054105035960674286
187,0.07445280998945236
188,0.09752904623746872
189,0.18893080949783325
190,0.26133424043655396
191,0.12576740980148315
192,0.3187319040298462
193,0.06807952374219894
194,0.13731466233730316
195,0.27142053842544556
196,0.10824164003133774
197,0.09182358533143997
198,0.07968304306268692
199,0.05905500054359436
200,0.07091272622346878
201,0.11838997900485992
202,0.10073530673980713
203,0.1658373475074768
204,0.1024104505777359
205,0.08977403491735458
206,0.20969420671463013
207,0.06128643453121185
208,0.06698670983314514
209,0.06850133836269379
210,0.11846847832202911
211,0.1262694150209427
212,0.10773812234401703
213,0.10297756642103195
214,0.10546333342790604
215,0.10117372870445251
216,0.06977125257253647
217,0.12354928255081177
218,0.145500048995018
219,0.10863146930932999
220,0.07762877643108368
221,0.1904667466878891
222,0.1972198784351349
223,0.08534592390060425
224,0.10887886583805084
225,0.07329586148262024
226,0.09734277427196503
227,0.1621885895729065
228,0.16510938107967377
229,0.0785272866487503
230,0.06586117297410965
231,0.060814302414655685
232,0.0752030536532402
233,0.06928014755249023
234,0.08905615657567978
235,0.09974092990159988
236,0.09388667345046997
237,0.07870296388864517
238,0.0498502291738987
239,0.1056094691157341
240,0.04608245939016342
241,0.05264522507786751
242,0.055926695466041565
243,0.1235087662935257
244,0.13444088399410248
245,0.06212680786848068
246,0.08010873198509216
247,0.10589727759361267
248,0.1454847902059555
249,0.09434981644153595
250,0.06459106504917145
251,0.07714720070362091
252,0.051926884800195694
253,0.06573902815580368
254,0.0713735967874527
255,0.05129558965563774
256,0.07298696786165237
257,0.043321214616298676
258,0.10342131555080414
259,0.09129436314105988
260,0.05977487564086914
261,0.08126813173294067
262,0.09367070347070694
263,0.05321745201945305
264,0.08140983432531357
265,0.09057484567165375
266,0.07378373295068741
267,0.12455663830041885
268,0.05790562182664871
269,0.11469513177871704
270,0.061527252197265625
271,0.04645821824669838
272,0.08902309834957123
273,0.09575396776199341
274,0.07518843561410904
275,0.11748926341533661
276,0.1006939485669136
277,0.10360659658908844
278,0.03758250176906586
279,0.06529717147350311
280,0.10470019280910492
281,0.07495225965976715
282,0.0820552259683609
283,0.10670672357082367
284,0.0805409699678421
285,0.06990531086921692
286,0.10195213556289673
287,0.17893901467323303
288,0.06769221276044846
289,0.19495819509029388
290,0.08255444467067719
291,0.15349221229553223
292,0.09414149820804596
293,0.08468600362539291
294,0.07551607489585876
295,0.07001425325870514
296,0.06382958590984344
297,0.09029291570186615
298,0.19945617020130157
299,0.054098740220069885
300,0.0611320398747921
301,0.051866576075553894
302,0.08645538985729218
303,0.10181383043527603
304,0.05625919997692108
305,0.07131244987249374
306,0.11225250363349915
307,0.22682994604110718
308,0.06863754242658615
309,0.07599015533924103
310,0.13818106055259705
311,0.13514602184295654
312,0.06531551480293274
313,0.0756339579820633
314,0.05483134835958481
315,0.05637078359723091
316,0.11996455490589142
317,0.19342365860939026
318,0.08225126564502716
319,0.06455403566360474
320,0.11803068965673447
321,0.05479614809155464
322,0.09333290904760361
323,0.15523429214954376
324,0.050621915608644485
325,0.11759696155786514
326,0.07392536103725433
327,0.06848060339689255
328,0.2206130474805832
329,0.05779861658811569
330,0.07556190341711044
331,0.044780924916267395
332,0.145732581615448
333,0.0862106904387474
334,0.07133947312831879
