step,train_loss
1,2.8823885917663574
2,2.875892162322998
3,2.8787360191345215
4,2.8820016384124756
5,2.881930351257324
6,2.880707263946533
7,2.8799188137054443
8,2.881711483001709
9,2.8735804557800293
10,2.8842878341674805
11,2.8831655979156494
12,2.8796894550323486
13,2.877535581588745
14,2.88731050491333
15,2.879221200942993
16,1.8688256740570068
17,1.7858459949493408
18,1.7018389701843262
19,1.6508219242095947
20,1.6151082515716553
21,1.6125261783599854
22,1.5593717098236084
23,1.5487867593765259
24,1.5307517051696777
25,1.5245006084442139
26,1.4854105710983276
27,1.4798853397369385
28,1.4822641611099243
29,1.4377375841140747
30,1.4199888706207275
31,1.426037311553955
32,1.4191455841064453
33,1.4147039651870728
34,1.400496482849121
35,1.3897619247436523
36,1.3740044832229614
37,1.3691389560699463
38,1.3583394289016724
39,1.350638508796692
40,1.329176902770996
41,1.3229701519012451
42,1.3071932792663574
43,1.293949842453003
44,1.2726962566375732
45,1.2643847465515137
46,1.218406081199646
47,1.2003706693649292
48,1.1722062826156616
49,1.146255612373352
50,1.116897702217102
51,1.0916188955307007
52,1.0641299486160278
53,1.0252289772033691
54,0.9901909828186035
55,0.9523151516914368
56,0.8964378237724304
57,0.8517021536827087
58,0.8172910213470459
59,0.7253498435020447
60,0.6904845237731934
61,0.7280558347702026
62,0.5707239508628845
63,0.4999801218509674
64,0.4492090344429016
65,0.4200909435749054
66,0.3964051902294159
67,0.4443228244781494
68,0.3331007957458496
69,0.3518490195274353
70,0.32583412528038025
71,0.3885892927646637
72,0.28363195061683655
73,0.2776085436344147
74,0.41991332173347473
75,0.2777169346809387
76,0.3304159343242645
77,0.2785900831222534
78,0.2724699378013611
79,0.29900288581848145
80,0.21767255663871765
81,0.22548983991146088
82,0.22017785906791687
83,0.2613118886947632
84,0.2517792582511902
85,0.2678488790988922
86,0.22286458313465118
87,0.17950548231601715
88,0.2586456835269928
89,0.23073898255825043
90,0.18787415325641632
91,0.14872990548610687
92,0.23532038927078247
93,0.17039713263511658
94,0.19264455139636993
95,0.1257031261920929
96,0.1874343603849411
97,0.19164466857910156
98,0.14236615598201752
99,0.18226122856140137
100,0.18357327580451965
101,0.16105712950229645
102,0.18212094902992249
103,0.1681353896856308
104,0.1365179866552353
105,0.1150437444448471
106,0.17286095023155212
107,0.14042772352695465
108,0.18630081415176392
109,0.10939300060272217
110,0.1032835841178894
111,0.1745299994945526
112,0.10043468326330185
113,0.1426270753145218
114,0.09814044833183289
115,0.21574117243289948
116,0.10768420994281769
117,0.126692995429039
118,0.11204124242067337
119,0.1641288846731186
120,0.10683045536279678
121,0.11138658225536346
122,0.10110101103782654
123,0.10301737487316132
124,0.10316157341003418
125,0.10320794582366943
126,0.15494810044765472
127,0.10815868526697159
128,0.14724569022655487
129,0.13911499083042145
130,0.11867808550596237
131,0.09390335530042648
132,0.1456415057182312
133,0.1111932173371315
134,0.09888192266225815
135,0.10298468172550201
136,0.08885735273361206
137,0.17213758826255798
138,0.0662049651145935
139,0.09537482261657715
140,0.1574973165988922
141,0.09531256556510925
142,0.07584695518016815
143,0.1328909993171692
144,0.10127749294042587
145,0.11796985566616058
146,0.10651825368404388
147,0.10596024990081787
148,0.16670040786266327
149,0.0942336916923523
150,0.08154129981994629
151,0.23536546528339386
152,0.06720546633005142
153,0.0875479131937027
154,0.08484842628240585
155,0.06503444164991379
156,0.08806736767292023
157,0.07254838198423386
158,0.08552449941635132
159,0.11105391383171082
160,0.07267554104328156
161,0.08554676920175552
162,0.1083967462182045
163,0.09770423918962479
164,0.0877707302570343
165,0.12801076471805573
166,0.07206207513809204
167,0.07694213837385178
168,0.1186133548617363
169,0.1407763808965683
170,0.09707006812095642
171,0.07023918628692627
172,0.10172782093286514
173,0.16816824674606323
174,0.104777991771698
